ntasks,algo,A,r,R,task,alloced,allocs,concurrent,freed,frees
16,rcb,0.05,0.92,1.08,9,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,10,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,11,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,12,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,13,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,14,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,15,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,0,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,1,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,2,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,3,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,4,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,5,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,6,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,7,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,8,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,9,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,10,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,11,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,12,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,13,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,14,16779000,27,16779000,16777272,3
16,rcb,0.05,0.92,1.08,15,16779000,27,16779000,16777272,3
32,hilbert,,,,0,46137544,20,12582968,46137544,20
32,hilbert,,,,1,46137544,20,12582968,46137544,20
32,hilbert,,,,2,46137544,20,12582968,46137544,20
32,hilbert,,,,3,46137544,20,12582968,46137544,20
32,hilbert,,,,4,46137544,20,12582968,46137544,20
32,hilbert,,,,5,46137544,20,12582968,46137544,20
32,hilbert,,,,6,46137544,20,12582968,46137544,20
32,hilbert,,,,7,46137544,20,12582968,46137544,20
32,hilbert,,,,8,46137544,20,12582968,46137544,20
32,hilbert,,,,9,46137544,20,12582968,46137544,20
32,hilbert,,,,10,46137544,20,12582968,46137544,20
32,hilbert,,,,11,46137544,20,12582968,46137544,20
32,hilbert,,,,12,46137544,20,12582968,46137544,20
32,hilbert,,,,13,46137544,20,12582968,46137544,20
32,hilbert,,,,14,46137544,20,12582968,46137544,20
32,hilbert,,,,15,46137544,20,12582968,46137544,20
32,hilbert,,,,16,46137544,20,12582968,46137544,20
32,hilbert,,,,17,46137544,20,12582968,46137544,20
32,hilbert,,,,18,46137544,20,12582968,46137544,20
32,hilbert,,,,19,46137544,20,12582968,46137544,20
32,hilbert,,,,20,46137544,20,12582968,46137544,20
32,hilbert,,,,21,46137544,20,12582968,46137544,20
32,hilbert,,,,22,46137544,20,12582968,46137544,20
32,hilbert,,,,23,46137544,20,12582968,46137544,20
32,hilbert,,,,24,46137544,20,12582968,46137544,20
32,hilbert,,,,25,46137544,20,12582968,46137544,20
32,hilbert,,,,26,46137544,20,12582968,46137544,20
32,hilbert,,,,27,46137544,20,12582968,46137544,20
32,hilbert,,,,28,46137544,20,12582968,46137544,20
32,hilbert,,,,29,46137544,20,12582968,46137544,20
32,hilbert,,,,30,46137544,20,12582968,46137544,20
32,hilbert,,,,31,46137544,20,12582968,46137544,20
32,hilbert,0.25,0.85,1.2,0,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,1,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,2,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,3,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,4,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,5,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,6,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,7,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,8,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,9,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,10,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,11,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,12,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,13,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,14,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,15,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,16,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,17,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,18,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,19,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,20,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,21,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,22,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,23,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,24,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,25,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,26,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,27,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,28,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,29,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,30,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,31,58720472,23,20971576,58720472,23
32,hilbert,0.25,0.85,1.2,0,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,1,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,2,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,3,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,4,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,5,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,6,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,7,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,8,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,9,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,10,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,11,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,12,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,13,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,14,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,15,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,16,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,17,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,18,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,19,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,20,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,21,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,22,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,23,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,24,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,25,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,26,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,27,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,28,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,29,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,30,46137512,17,20971576,46137512,17
32,hilbert,0.25,0.85,1.2,31,46137512,17,20971576,46137512,17
32,hilbert,0.5,0.6,1.6,0,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,1,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,2,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,3,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,4,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,5,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,6,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,7,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,8,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,9,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,10,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,11,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,12,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,13,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,14,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,15,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,16,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,17,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,18,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,19,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,20,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,21,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,22,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,23,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,24,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,25,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,26,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,27,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,28,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,29,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,30,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,31,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,0,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,1,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,2,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,3,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,4,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,5,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,6,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,7,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,8,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,9,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,10,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,11,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,12,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,13,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,14,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,15,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,16,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,17,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,18,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,19,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,20,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,21,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,22,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,23,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,24,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,25,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,26,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,27,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,28,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,29,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,30,58720472,23,20971576,58720472,23
32,hilbert,0.5,0.6,1.6,31,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,0,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,1,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,2,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,3,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,4,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,5,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,6,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,7,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,8,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,9,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,10,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,11,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,12,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,13,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,14,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,15,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,16,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,17,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,18,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,19,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,20,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,21,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,22,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,23,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,24,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,25,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,26,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,27,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,28,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,29,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,30,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,31,54526152,21,20971576,54526152,21
32,hilbert,0.05,0.92,1.08,0,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,1,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,2,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,3,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,4,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,5,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,6,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,7,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,8,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,9,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,10,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,11,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,12,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,13,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,14,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,15,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,16,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,17,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,18,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,19,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,20,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,21,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,22,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,23,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,24,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,25,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,26,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,27,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,28,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,29,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,30,58720472,23,20971576,58720472,23
32,hilbert,0.05,0.92,1.08,31,58720472,23,20971576,58720472,23
32,rcb,,,,0,8400184,162,8400184,8388664,2
32,rcb,,,,1,8400184,162,8400184,8388664,2
32,rcb,,,,2,8400184,162,8400184,8388664,2
32,rcb,,,,3,8400184,162,8400184,8388664,2
32,rcb,,,,4,8400184,162,8400184,8388664,2
32,rcb,,,,5,8400184,162,8400184,8388664,2
32,rcb,,,,6,8400184,162,8400184,8388664,2
32,rcb,,,,7,8400184,162,8400184,8388664,2
32,rcb,,,,8,8400184,162,8400184,8388664,2
32,rcb,,,,9,8400184,162,8400184,8388664,2
32,rcb,,,,10,8400184,162,8400184,8388664,2
32,rcb,,,,11,8400184,162,8400184,8388664,2
32,rcb,,,,12,8400184,162,8400184,8388664,2
32,rcb,,,,13,8400184,162,8400184,8388664,2
32,rcb,,,,14,8400184,162,8400184,8388664,2
32,rcb,,,,15,8400184,162,8400184,8388664,2
32,rcb,,,,16,8400184,162,8400184,8388664,2
32,rcb,,,,17,8400184,162,8400184,8388664,2
32,rcb,,,,18,8400184,162,8400184,8388664,2
32,rcb,,,,19,8400184,162,8400184,8388664,2
32,rcb,,,,20,8400184,162,8400184,8388664,2
32,rcb,,,,21,8400184,162,8400184,8388664,2
32,rcb,,,,22,8400184,162,8400184,8388664,2
32,rcb,,,,23,8400184,162,8400184,8388664,2
32,rcb,,,,24,8400184,162,8400184,8388664,2
32,rcb,,,,25,8400184,162,8400184,8388664,2
32,rcb,,,,26,8400184,162,8400184,8388664,2
32,rcb,,,,27,8400184,162,8400184,8388664,2
32,rcb,,,,28,8400184,162,8400184,8388664,2
32,rcb,,,,29,8400184,162,8400184,8388664,2
32,rcb,,,,30,8400184,162,8400184,8388664,2
32,rcb,,,,31,8400184,162,8400184,8388664,2
32,rcb,0.25,0.85,1.2,0,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,1,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,2,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,3,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,4,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,5,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,6,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,7,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,8,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,9,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,10,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,11,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,12,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,13,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,14,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,15,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,16,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,17,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,18,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,19,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,20,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,21,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,22,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,23,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,24,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,25,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,26,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,27,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,28,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,29,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,30,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,31,16787640,147,16787640,16777272,3
32,rcb,0.25,0.85,1.2,0,16785336,115,16785336,16777272,3
32,rcb,0.25,0.85,1.2,1,16785336,115,16785336,16777272,3
32,rcb,0.25,0.85,1.2,2,16785336,115,16785336,16777272,3
32,rcb,0.25,0.85,1.2,3,16785336,115,16785336,16777272,3
